x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
0,0.6,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-220.118,2.48171e-14,-220.118,1,-0.05,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.253877,0.346123,-3.55388,-5.18388,-3.97105,-4.80627,1.64268e+17,7.78954e+17,0,0,3.8069e+22,1.11206e+08,1.74156e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.27957e+18,6.78298e+24,6.78298e+24,3.55099e+23,4.83732e+26,-219.853,-0.265464,-220.118,2,-0.05,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.597372,1.19737,-1.00263,-4.00263,-3.12693,-4.00001,5.1198e-11,9.01966e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0461789,0,0,0.0191547,4.66329e+25,1.11018,-221.229,-220.118,3,-0.05,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.595,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-220.062,2.65129e-14,-220.062,1,-0.04,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.250529,0.344471,-3.55553,-5.18553,-3.97262,-4.80834,1.6482e+17,7.91762e+17,0,0,3.77361e+22,1.43105e+08,1.72301e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.30498e+18,6.82106e+24,6.82105e+24,3.51141e+23,4.9171e+26,-219.797,-0.2653,-220.062,2,-0.04,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.592394,1.18739,-1.01261,-4.01261,-3.13644,-4.01001,5.21577e-11,9.02758e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0470858,0,0,0.0195138,4.75053e+25,1.11015,-221.172,-220.062,3,-0.04,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.59,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-220.004,2.83199e-14,-220.004,1,-0.03,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.24718,0.34282,-3.55718,-5.18718,-3.97418,-4.8104,1.65404e+17,8.04903e+17,0,0,3.74028e+22,1.96726e+08,1.70466e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.33134e+18,6.86042e+24,6.86042e+24,3.47071e+23,4.99897e+26,-219.739,-0.26513,-220.004,2,-0.03,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.587416,1.17742,-1.02258,-4.02258,-3.14594,-4.02001,5.31441e-11,9.03551e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0480184,0,0,0.0198828,4.84019e+25,1.11013,-221.114,-220.004,3,-0.03,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.585,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.945,3.02491e-14,-219.945,1,-0.02,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.243828,0.341172,-3.55883,-5.18883,-3.97573,-4.81247,1.66024e+17,8.18382e+17,0,0,3.70694e+22,2.70439e+08,1.68654e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.35871e+18,6.90116e+24,6.90117e+24,3.429e+23,5.08296e+26,-219.68,-0.264957,-219.945,2,-0.02,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.582439,1.16744,-1.03256,-4.03256,-3.15543,-4.03001,5.41582e-11,9.04345e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0489777,0,0,0.0202622,4.93238e+25,1.1101,-221.055,-219.945,3,-0.02,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.58,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.885,3.23073e-14,-219.885,1,-0.01,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.240474,0.339526,-3.56047,-5.19047,-3.97728,-4.81455,1.66681e+17,8.32216e+17,0,0,3.67358e+22,3.71771e+08,1.66865e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.38714e+18,6.94338e+24,6.94339e+24,3.38637e+23,5.16915e+26,-219.62,-0.264779,-219.885,2,-0.01,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.577461,1.15746,-1.04254,-4.04254,-3.16493,-4.04001,5.5201e-11,9.0514e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0499647,0,0,0.0206524,5.02718e+25,1.11008,-220.995,-219.885,3,-0.01,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.575,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.823,3.45165e-14,-219.823,1,-3.38813e-21,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.237117,0.337883,-3.56212,-5.19212,-3.97882,-4.81662,1.67377e+17,8.46415e+17,0,0,3.64019e+22,5.11067e+08,1.651e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.41671e+18,6.98717e+24,6.98717e+24,3.34293e+23,5.25764e+26,-219.559,-0.264596,-219.823,2,-3.38813e-21,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.572483,1.14748,-1.05252,-4.05252,-3.17442,-4.05001,5.62737e-11,9.05936e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0509804,0,0,0.0210537,5.12469e+25,1.11005,-220.934,-219.823,3,-3.38813e-21,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.57,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.761,3.68592e-14,-219.761,1,0.01,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.233759,0.336241,-3.56376,-5.19376,-3.98035,-4.8187,1.68116e+17,8.60993e+17,0,0,3.60678e+22,7.02551e+08,1.63361e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.44747e+18,7.03264e+24,7.03264e+24,3.29876e+23,5.3485e+26,-219.496,-0.264408,-219.761,2,0.01,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.567506,1.13751,-1.06249,-4.06249,-3.1839,-4.06001,5.73774e-11,9.06732e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0520259,0,0,0.0214666,5.22501e+25,1.11002,-220.871,-219.761,3,0.01,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.565,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.696,3.93578e-14,-219.696,1,0.02,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.230397,0.334603,-3.5654,-5.1954,-3.98187,-4.82077,1.689e+17,8.75965e+17,0,0,3.57335e+22,9.65772e+08,1.61648e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.47951e+18,7.07989e+24,7.07989e+24,3.25399e+23,5.44182e+26,-219.432,-0.264215,-219.696,2,0.02,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.562528,1.12753,-1.07247,-4.07247,-3.19338,-4.07001,5.85133e-11,9.07529e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0531025,0,0,0.0218916,5.32826e+25,1.11,-220.806,-219.696,3,0.02,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.56,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.63,4.20224e-14,-219.63,1,0.03,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.227034,0.332966,-3.56703,-5.19703,-3.98338,-4.82285,1.69731e+17,8.91346e+17,0,0,3.53989e+22,1.3276e+09,1.59961e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.51289e+18,7.12904e+24,7.12905e+24,3.20872e+23,5.53769e+26,-219.366,-0.264017,-219.63,2,0.03,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.55755,1.11755,-1.08245,-4.08245,-3.20285,-4.08001,5.96826e-11,9.08327e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0542113,0,0,0.022329,5.43454e+25,1.10997,-220.74,-219.63,3,0.03,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.555,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.563,4.48635e-14,-219.563,1,0.04,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.223668,0.331332,-3.56867,-5.19867,-3.98488,-4.82493,1.70613e+17,9.0715e+17,0,0,3.50641e+22,1.82497e+09,1.58303e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.54772e+18,7.18022e+24,7.18023e+24,3.16308e+23,5.63621e+26,-219.299,-0.263813,-219.563,2,0.04,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.552573,1.10757,-1.09243,-4.09243,-3.21232,-4.09001,6.08861e-11,9.09126e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0553531,0,0,0.0227793,5.54393e+25,1.10994,-220.673,-219.563,3,0.04,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.55,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.494,4.78418e-14,-219.494,1,0.05,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.2203,0.3297,-3.5703,-5.2003,-3.98637,-4.82702,1.71549e+17,9.23394e+17,0,0,3.47291e+22,2.50865e+09,1.56674e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.58407e+18,7.23358e+24,7.23359e+24,3.11714e+23,5.73747e+26,-219.231,-0.263604,-219.494,2,0.05,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.547595,1.09759,-1.10241,-4.10241,-3.22179,-4.10001,6.21263e-11,9.09926e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0565303,0,0,0.0232433,5.65665e+25,1.10991,-220.604,-219.494,3,0.05,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.545,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.424,5.10691e-14,-219.424,1,0.06,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.216929,0.328071,-3.57193,-5.20193,-3.98786,-4.8291,1.72541e+17,9.40094e+17,0,0,3.43937e+22,3.44841e+09,1.55074e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.62205e+18,7.28923e+24,7.28923e+24,3.07109e+23,5.84159e+26,-219.161,-0.263388,-219.424,2,0.06,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.542617,1.08762,-1.11238,-4.11238,-3.23125,-4.11001,6.3404e-11,9.10723e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0577435,0,0,0.0237213,5.77279e+25,1.10988,-220.534,-219.424,3,0.06,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.54,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.352,5.45094e-14,-219.352,1,0.07,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.213555,0.326445,-3.57356,-5.20356,-3.98933,-4.83119,1.73594e+17,9.57269e+17,0,0,3.40581e+22,4.74016e+09,1.53506e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.66176e+18,7.34732e+24,7.34733e+24,3.02502e+23,5.94867e+26,-219.089,-0.263167,-219.352,2,0.07,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.53764,1.07764,-1.12236,-4.12236,-3.2407,-4.12001,6.47209e-11,9.11525e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0589948,0,0,0.024214,5.89248e+25,1.10985,-220.462,-219.352,3,0.07,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.535,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.278,5.81761e-14,-219.278,1,0.08,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.210179,0.324821,-3.57518,-5.20518,-3.99079,-4.83328,1.74711e+17,9.74938e+17,0,0,3.37223e+22,6.51569e+09,1.51969e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.70333e+18,7.40803e+24,7.40804e+24,2.97903e+23,6.05883e+26,-219.015,-0.262939,-219.278,2,0.08,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.532662,1.06766,-1.13234,-4.13234,-3.25015,-4.13001,6.60786e-11,9.12328e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0602853,0,0,0.024722,6.01587e+25,1.10982,-220.388,-219.278,3,0.08,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.53,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.202,6.20839e-14,-219.202,1,0.09,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.206801,0.323199,-3.5768,-5.2068,-3.99224,-4.83537,1.75897e+17,9.9312e+17,0,0,3.33861e+22,8.95617e+09,1.50466e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.74687e+18,7.47152e+24,7.47153e+24,2.93324e+23,6.1722e+26,-218.94,-0.262704,-219.202,2,0.09,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.527685,1.05768,-1.14232,-4.14232,-3.2596,-4.14001,6.74786e-11,9.13131e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0616168,0,0,0.0252458,6.14311e+25,1.10979,-220.312,-219.202,3,0.09,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.525,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.125,6.62743e-14,-219.125,1,0.1,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.20342,0.32158,-3.57842,-5.20842,-3.99368,-4.83746,1.77155e+17,1.01183e+18,0,0,3.305e+22,1.23104e+10,1.48997e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.7925e+18,7.53796e+24,7.53796e+24,2.88774e+23,6.28884e+26,-218.862,-0.262463,-219.125,2,0.1,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.522707,1.04771,-1.15229,-4.15229,-3.26904,-4.15001,6.89228e-11,9.13936e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0629911,0,0,0.0257861,6.27437e+25,1.10976,-220.235,-219.125,3,0.1,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.52,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-219.045,7.07124e-14,-219.045,1,0.11,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.200036,0.319964,-3.58004,-5.21004,-3.9951,-4.83956,1.78489e+17,1.0311e+18,0,0,3.27133e+22,1.69207e+10,1.47562e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.8404e+18,7.60756e+24,7.60756e+24,2.84269e+23,6.40901e+26,-218.783,-0.262214,-219.045,2,0.11,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.517729,1.03773,-1.16227,-4.16227,-3.27847,-4.16001,7.04132e-11,9.14742e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0644098,0,0,0.0263437,6.40981e+25,1.10973,-220.155,-219.045,3,0.11,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.515,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.964,7.54403e-14,-218.964,1,0.12,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.196649,0.318351,-3.58165,-5.21165,-3.99651,-4.84165,1.79906e+17,1.05095e+18,0,0,3.23762e+22,2.32571e+10,1.46163e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.89072e+18,7.6805e+24,7.68051e+24,2.79817e+23,6.53279e+26,-218.702,-0.261958,-218.964,2,0.12,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.512752,1.02775,-1.17225,-4.17225,-3.2879,-4.17001,7.19515e-11,9.15548e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0658751,0,0,0.0269192,6.54961e+25,1.1097,-220.074,-218.964,3,0.12,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.51,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.881,8.04764e-14,-218.881,1,0.13,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.19326,0.31674,-3.58326,-5.21326,-3.99791,-4.84376,1.81408e+17,1.0714e+18,0,0,3.20389e+22,3.19657e+10,1.44801e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.94361e+18,7.75701e+24,7.75701e+24,2.75429e+23,6.66032e+26,-218.619,-0.261694,-218.881,2,0.13,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.507774,1.01777,-1.18223,-4.18223,-3.29732,-4.18001,7.354e-11,9.16356e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0673888,0,0,0.0275135,6.69397e+25,1.10967,-219.99,-218.881,3,0.13,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.505,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.795,8.58399e-14,-218.795,1,0.14,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.189868,0.315132,-3.58487,-5.21487,-3.9993,-4.84586,1.83003e+17,1.09248e+18,0,0,3.17012e+22,4.39342e+10,1.43477e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.99928e+18,7.83731e+24,7.83731e+24,2.71115e+23,6.79178e+26,-218.533,-0.261422,-218.795,2,0.14,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.502797,1.0078,-1.1922,-4.1922,-3.30674,-4.19001,7.51808e-11,9.17165e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0689532,0,0,0.0281274,6.84308e+25,1.10964,-219.905,-218.795,3,0.14,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
